country,year_month,protest_count,protest_any,violence_count,violence_any,fatalities,protest_days,violence_any_t1,violence_count_t1,escalation,protest_count_t_1,protest_growth,recent_violence,year,protest_count_dm,protest_growth_dm,recent_violence_dm,protest_count_t_2,protest_acceleration,democracy_index,inflation,gdp_growth,unemployment,inflation_lag1,gdp_growth_lag1,unemployment_lag1,gini,escalation_transition,escalation_spike,gdp_growth_lag1_missing,inflation_lag1_missing,unemployment_lag1_missing,democracy_index_dm,protest_acceleration_dm,gdp_growth_lag1_dm,inflation_lag1_dm,unemployment_lag1_dm,risk,actual,risk_bin
Ecuador,2024-07,34,1,198,1,211,17,1.0,191.0,1,34.0,0.0,1,2024,-9.362068965517238,-0.2413793103448276,0.0,54.0,20.0,5.24,1.54732515615369,-2.00125476341026,3.453,1.54732515615369,-2.00125476341026,3.453,45.2,0,0,0,0,0,-0.7775862068965509,19.82758620689655,-3.383087716323131,0.9199556846815822,-0.9066034482758618,0.5473751694663371,0,"(0.546, 0.621]"
Ecuador,2024-08,22,1,191,1,229,16,1.0,188.0,1,34.0,-12.0,1,2024,-21.36206896551724,-12.241379310344827,0.0,34.0,-12.0,5.24,1.54732515615369,-2.00125476341026,3.453,1.54732515615369,-2.00125476341026,3.453,45.2,0,0,0,0,0,-0.7775862068965509,-12.172413793103448,-3.383087716323131,0.9199556846815822,-0.9066034482758618,0.5562976698071862,0,"(0.546, 0.621]"
Ecuador,2024-09,15,1,188,1,222,10,1.0,185.0,1,22.0,-7.0,1,2024,-28.36206896551724,-7.241379310344827,0.0,34.0,5.0,5.24,1.54732515615369,-2.00125476341026,3.453,1.54732515615369,-2.00125476341026,3.453,45.2,0,0,0,0,0,-0.7775862068965509,4.827586206896552,-3.383087716323131,0.9199556846815822,-0.9066034482758618,0.5644410821815399,0,"(0.546, 0.621]"
Ecuador,2024-10,13,1,185,1,230,9,1.0,177.0,1,15.0,-2.0,1,2024,-30.36206896551724,-2.2413793103448274,0.0,22.0,5.0,5.24,1.54732515615369,-2.00125476341026,3.453,1.54732515615369,-2.00125476341026,3.453,45.2,0,0,0,0,0,-0.7775862068965509,4.827586206896552,-3.383087716323131,0.9199556846815822,-0.9066034482758618,0.568033984958546,0,"(0.546, 0.621]"
Ecuador,2024-11,28,1,177,1,222,11,1.0,177.0,1,13.0,15.0,1,2024,-15.362068965517238,14.758620689655173,0.0,15.0,17.0,5.24,1.54732515615369,-2.00125476341026,3.453,1.54732515615369,-2.00125476341026,3.453,45.2,0,0,0,0,0,-0.7775862068965509,16.82758620689655,-3.383087716323131,0.9199556846815822,-0.9066034482758618,0.5583006252660185,0,"(0.546, 0.621]"
Ecuador,2024-12,13,1,177,1,205,8,1.0,256.0,1,28.0,-15.0,1,2024,-30.36206896551724,-15.241379310344827,0.0,13.0,-30.0,5.24,1.54732515615369,-2.00125476341026,3.453,1.54732515615369,-2.00125476341026,3.453,45.2,0,0,0,0,0,-0.7775862068965509,-30.17241379310345,-3.383087716323131,0.9199556846815822,-0.9066034482758618,0.5647455905043285,0,"(0.546, 0.621]"
El Salvador,2024-01,3,1,1,1,1,3,1.0,2.0,1,2.0,1.0,1,2024,-11.948275862068966,0.896551724137931,0.0,7.0,6.0,4.61,0.853782292567288,2.60202016121069,3.261,4.04554694222477,3.5391566928735,2.992,,0,1,0,0,0,-1.14103448275862,6.0344827586206895,1.1869629606200953,1.8175068544522919,-1.1306724137931035,0.5519319121581259,1,"(0.546, 0.621]"
El Salvador,2024-02,4,1,2,1,1,4,1.0,3.0,1,3.0,1.0,1,2024,-10.948275862068966,0.896551724137931,0.0,2.0,0.0,4.61,0.853782292567288,2.60202016121069,3.261,0.853782292567288,2.60202016121069,3.261,,0,1,0,0,0,-1.14103448275862,0.034482758620689655,0.24982642895728535,-1.3742577952051902,-0.8616724137931033,0.5344500084612406,1,"(0.531, 0.546]"
El Salvador,2024-03,4,1,3,1,3,3,1.0,3.0,1,4.0,0.0,1,2024,-10.948275862068966,-0.10344827586206896,0.0,3.0,-1.0,4.61,0.853782292567288,2.60202016121069,3.261,0.853782292567288,2.60202016121069,3.261,,0,0,0,0,0,-1.14103448275862,-0.9655172413793104,0.24982642895728535,-1.3742577952051902,-0.8616724137931033,0.5341499299371837,0,"(0.531, 0.546]"
El Salvador,2024-04,13,1,3,1,3,11,0.0,0.0,0,4.0,9.0,1,2024,-1.9482758620689662,8.89655172413793,0.0,4.0,9.0,4.61,0.853782292567288,2.60202016121069,3.261,0.853782292567288,2.60202016121069,3.261,,0,0,0,0,0,-1.14103448275862,9.03448275862069,0.24982642895728535,-1.3742577952051902,-0.8616724137931033,0.5277738179228432,0,"(0.525, 0.531]"
El Salvador,2024-05,9,1,0,0,0,8,0.0,0.0,0,13.0,-4.0,1,2024,-5.948275862068966,-4.103448275862069,0.0,4.0,-13.0,4.61,0.853782292567288,2.60202016121069,3.261,0.853782292567288,2.60202016121069,3.261,,0,1,0,0,0,-1.14103448275862,-12.96551724137931,0.24982642895728535,-1.3742577952051902,-0.8616724137931033,0.5281264720531901,1,"(0.525, 0.531]"
El Salvador,2024-06,8,1,0,0,0,7,0.0,0.0,0,9.0,-1.0,0,2024,-6.948275862068966,-1.103448275862069,-1.0,13.0,3.0,4.61,0.853782292567288,2.60202016121069,3.261,0.853782292567288,2.60202016121069,3.261,,0,1,0,0,0,-1.14103448275862,3.0344827586206895,0.24982642895728535,-1.3742577952051902,-0.8616724137931033,0.722533553133007,1,"(0.621, 0.753]"
El Salvador,2024-07,9,1,0,0,0,8,1.0,2.0,1,8.0,1.0,0,2024,-5.948275862068966,0.896551724137931,-1.0,9.0,2.0,4.61,0.853782292567288,2.60202016121069,3.261,0.853782292567288,2.60202016121069,3.261,,1,1,0,0,0,-1.14103448275862,2.0344827586206895,0.24982642895728535,-1.3742577952051902,-0.8616724137931033,0.7222698049476279,1,"(0.621, 0.753]"
El Salvador,2024-08,4,1,2,1,3,3,1.0,2.0,1,9.0,-5.0,1,2024,-10.948275862068966,-5.103448275862069,0.0,8.0,-6.0,4.61,0.853782292567288,2.60202016121069,3.261,0.853782292567288,2.60202016121069,3.261,,0,0,0,0,0,-1.14103448275862,-5.9655172413793105,0.24982642895728535,-1.3742577952051902,-0.8616724137931033,0.5326491708497976,0,"(0.531, 0.546]"
El Salvador,2024-09,4,1,2,1,1,4,1.0,1.0,1,4.0,0.0,1,2024,-10.948275862068966,-0.10344827586206896,0.0,9.0,5.0,4.61,0.853782292567288,2.60202016121069,3.261,0.853782292567288,2.60202016121069,3.261,,0,0,0,0,0,-1.14103448275862,5.0344827586206895,0.24982642895728535,-1.3742577952051902,-0.8616724137931033,0.5339946429819759,0,"(0.531, 0.546]"
El Salvador,2024-10,10,1,1,1,1,8,1.0,1.0,1,4.0,6.0,1,2024,-4.948275862068966,5.896551724137931,0.0,4.0,6.0,4.61,0.853782292567288,2.60202016121069,3.261,0.853782292567288,2.60202016121069,3.261,,0,0,0,0,0,-1.14103448275862,6.0344827586206895,0.24982642895728535,-1.3742577952051902,-0.8616724137931033,0.5298916627651539,0,"(0.525, 0.531]"
El Salvador,2024-11,15,1,1,1,0,12,0.0,0.0,0,10.0,5.0,1,2024,0.05172413793103381,4.896551724137931,0.0,4.0,-1.0,4.61,0.853782292567288,2.60202016121069,3.261,0.853782292567288,2.60202016121069,3.261,,0,0,0,0,0,-1.14103448275862,-0.9655172413793104,0.24982642895728535,-1.3742577952051902,-0.8616724137931033,0.5247127016707613,0,"(0.509, 0.525]"
El Salvador,2024-12,12,1,0,0,0,11,1.0,2.0,1,15.0,-3.0,1,2024,-2.948275862068966,-3.103448275862069,0.0,10.0,-8.0,4.61,0.853782292567288,2.60202016121069,3.261,0.853782292567288,2.60202016121069,3.261,,1,1,0,0,0,-1.14103448275862,-7.9655172413793105,0.24982642895728535,-1.3742577952051902,-0.8616724137931033,0.5253026474545,1,"(0.525, 0.531]"
Guatemala,2024-01,4,1,21,1,24,4,1.0,6.0,1,5.0,-1.0,1,2024,-27.03448275862069,-0.9482758620689655,0.0,26.0,20.0,4.55,2.86992752918294,3.65186382894819,2.613,6.20657592272126,3.5331575177533,2.344,,0,0,0,0,0,-0.4562068965517243,21.25862068965517,-0.032254668356371585,1.8770483085692078,-0.1845862068965518,0.5509409738869536,0,"(0.546, 0.621]"
Guatemala,2024-02,5,1,6,1,5,5,1.0,14.0,1,4.0,1.0,1,2024,-26.03448275862069,1.0517241379310345,0.0,5.0,2.0,4.55,2.86992752918294,3.65186382894819,2.613,2.86992752918294,3.65186382894819,2.613,,0,1,0,0,0,-0.4562068965517243,3.2586206896551726,0.0864516428385187,-1.4596000849691126,0.08441379310344832,0.5306673729403073,1,"(0.525, 0.531]"
Guatemala,2024-03,24,1,14,1,15,6,1.0,20.0,1,5.0,19.0,1,2024,-7.03448275862069,19.051724137931036,0.0,4.0,18.0,4.55,2.86992752918294,3.65186382894819,2.613,2.86992752918294,3.65186382894819,2.613,,0,0,0,0,0,-0.4562068965517243,19.25862068965517,0.0864516428385187,-1.4596000849691126,0.08441379310344832,0.5169920877311466,0,"(0.509, 0.525]"
Guatemala,2024-04,4,1,20,1,25,4,1.0,9.0,1,24.0,-20.0,1,2024,-27.03448275862069,-19.948275862068964,0.0,5.0,-39.0,4.55,2.86992752918294,3.65186382894819,2.613,2.86992752918294,3.65186382894819,2.613,,0,0,0,0,0,-0.4562068965517243,-37.741379310344826,0.0864516428385187,-1.4596000849691126,0.08441379310344832,0.5258811598018287,0,"(0.525, 0.531]"
Guatemala,2024-05,10,1,9,1,17,8,1.0,10.0,1,4.0,6.0,1,2024,-21.03448275862069,6.051724137931035,0.0,24.0,26.0,4.55,2.86992752918294,3.65186382894819,2.613,2.86992752918294,3.65186382894819,2.613,,0,0,0,0,0,-0.4562068965517243,27.25862068965517,0.0864516428385187,-1.4596000849691126,0.08441379310344832,0.526645091067568,0,"(0.525, 0.531]"
Guatemala,2024-06,5,1,10,1,12,5,1.0,20.0,1,10.0,-5.0,1,2024,-26.03448275862069,-4.948275862068965,0.0,4.0,-11.0,4.55,2.86992752918294,3.65186382894819,2.613,2.86992752918294,3.65186382894819,2.613,,0,1,0,0,0,-0.4562068965517243,-9.741379310344827,0.0864516428385187,-1.4596000849691126,0.08441379310344832,0.5290462048309852,1,"(0.525, 0.531]"
Guatemala,2024-07,4,1,20,1,16,4,1.0,11.0,1,5.0,-1.0,1,2024,-27.03448275862069,-0.9482758620689655,0.0,10.0,4.0,4.55,2.86992752918294,3.65186382894819,2.613,2.86992752918294,3.65186382894819,2.613,,0,0,0,0,0,-0.4562068965517243,5.258620689655173,0.0864516428385187,-1.4596000849691126,0.08441379310344832,0.5309690222847898,0,"(0.531, 0.546]"
Guatemala,2024-08,6,1,11,1,16,6,1.0,27.0,1,4.0,2.0,1,2024,-25.03448275862069,2.0517241379310347,0.0,5.0,3.0,4.55,2.86992752918294,3.65186382894819,2.613,2.86992752918294,3.65186382894819,2.613,,0,1,0,0,0,-0.4562068965517243,4.258620689655173,0.0864516428385187,-1.4596000849691126,0.08441379310344832,0.5299616720185442,1,"(0.525, 0.531]"
Guatemala,2024-09,4,1,27,1,35,4,1.0,38.0,1,6.0,-2.0,1,2024,-27.03448275862069,-1.9482758620689655,0.0,4.0,-4.0,4.55,2.86992752918294,3.65186382894819,2.613,2.86992752918294,3.65186382894819,2.613,,0,0,0,0,0,-0.4562068965517243,-2.7413793103448274,0.0864516428385187,-1.4596000849691126,0.08441379310344832,0.5308499948672629,0,"(0.525, 0.531]"
Guatemala,2024-10,8,1,38,1,53,6,1.0,17.0,1,4.0,4.0,1,2024,-23.03448275862069,4.051724137931035,0.0,6.0,6.0,4.55,2.86992752918294,3.65186382894819,2.613,2.86992752918294,3.65186382894819,2.613,,0,0,0,0,0,-0.4562068965517243,7.258620689655173,0.0864516428385187,-1.4596000849691126,0.08441379310344832,0.5285239963100892,0,"(0.525, 0.531]"
Guatemala,2024-11,8,1,17,1,20,6,1.0,11.0,1,8.0,0.0,1,2024,-23.03448275862069,0.05172413793103448,0.0,4.0,-4.0,4.55,2.86992752918294,3.65186382894819,2.613,2.86992752918294,3.65186382894819,2.613,,0,0,0,0,0,-0.4562068965517243,-2.7413793103448274,0.0864516428385187,-1.4596000849691126,0.08441379310344832,0.5274773115462476,0,"(0.525, 0.531]"
Guatemala,2024-12,6,1,11,1,8,3,1.0,29.0,1,8.0,-2.0,1,2024,-25.03448275862069,-1.9482758620689655,0.0,8.0,-2.0,4.55,2.86992752918294,3.65186382894819,2.613,2.86992752918294,3.65186382894819,2.613,,0,1,0,0,0,-0.4562068965517243,-0.7413793103448276,0.0864516428385187,-1.4596000849691126,0.08441379310344832,0.5287857574573023,1,"(0.525, 0.531]"
Honduras,2024-01,37,1,34,1,33,20,1.0,34.0,1,22.0,15.0,1,2024,-20.413793103448278,14.517241379310345,0.0,34.0,27.0,4.98,4.60621098127107,3.55397003296669,4.91,6.66325180347457,3.57584760454412,6.07,45.7,0,0,0,0,0,-0.34172413793103473,26.93103448275862,0.7863275753649446,1.5668926730375299,-1.8761034482758614,0.5500031735405727,0,"(0.546, 0.621]"
Honduras,2024-02,47,1,34,1,36,22,1.0,42.0,1,37.0,10.0,1,2024,-10.413793103448278,9.517241379310345,0.0,22.0,-5.0,4.98,4.60621098127107,3.55397003296669,4.91,4.60621098127107,3.55397003296669,4.91,45.7,0,0,0,0,0,-0.34172413793103473,-5.068965517241379,0.7644500037875144,-0.4901481491659707,-3.0361034482758615,0.5325931995827327,0,"(0.531, 0.546]"
Honduras,2024-03,44,1,42,1,41,18,1.0,25.0,1,47.0,-3.0,1,2024,-13.413793103448278,-3.4827586206896552,0.0,37.0,-13.0,4.98,4.60621098127107,3.55397003296669,4.91,4.60621098127107,3.55397003296669,4.91,45.7,0,0,0,0,0,-0.34172413793103473,-13.068965517241379,0.7644500037875144,-0.4901481491659707,-3.0361034482758615,0.5315773313201182,0,"(0.531, 0.546]"
Honduras,2024-04,76,1,25,1,17,19,1.0,48.0,1,44.0,32.0,1,2024,18.586206896551722,31.517241379310345,0.0,47.0,35.0,4.98,4.60621098127107,3.55397003296669,4.91,4.60621098127107,3.55397003296669,4.91,45.7,0,1,0,0,0,-0.34172413793103473,34.93103448275862,0.7644500037875144,-0.4901481491659707,-3.0361034482758615,0.5095189814019564,1,"(0.509, 0.525]"
Honduras,2024-05,70,1,48,1,48,24,1.0,38.0,1,76.0,-6.0,1,2024,12.586206896551722,-6.482758620689655,0.0,44.0,-38.0,4.98,4.60621098127107,3.55397003296669,4.91,4.60621098127107,3.55397003296669,4.91,45.7,0,0,0,0,0,-0.34172413793103473,-38.06896551724138,0.7644500037875144,-0.4901481491659707,-3.0361034482758615,0.5050319408541787,0,"(0.492, 0.509]"
Honduras,2024-06,47,1,38,1,39,19,1.0,36.0,1,70.0,-23.0,1,2024,-10.413793103448278,-23.482758620689655,0.0,76.0,-17.0,4.98,4.60621098127107,3.55397003296669,4.91,4.60621098127107,3.55397003296669,4.91,45.7,0,0,0,0,0,-0.34172413793103473,-17.06896551724138,0.7644500037875144,-0.4901481491659707,-3.0361034482758615,0.5221295636816535,0,"(0.509, 0.525]"
Honduras,2024-07,70,1,36,1,38,23,1.0,31.0,1,47.0,23.0,1,2024,12.586206896551722,22.517241379310345,0.0,70.0,46.0,4.98,4.60621098127107,3.55397003296669,4.91,4.60621098127107,3.55397003296669,4.91,45.7,0,0,0,0,0,-0.34172413793103473,45.93103448275862,0.7644500037875144,-0.4901481491659707,-3.0361034482758615,0.512342921479816,0,"(0.509, 0.525]"
Honduras,2024-08,44,1,31,1,34,21,1.0,27.0,1,70.0,-26.0,1,2024,-13.413793103448278,-26.482758620689655,0.0,47.0,-49.0,4.98,4.60621098127107,3.55397003296669,4.91,4.60621098127107,3.55397003296669,4.91,45.7,0,0,0,0,0,-0.34172413793103473,-49.06896551724138,0.7644500037875144,-0.4901481491659707,-3.0361034482758615,0.5250021296309788,0,"(0.509, 0.525]"
Honduras,2024-09,42,1,27,1,28,24,1.0,38.0,1,44.0,-2.0,1,2024,-15.413793103448278,-2.4827586206896552,0.0,70.0,24.0,4.98,4.60621098127107,3.55397003296669,4.91,4.60621098127107,3.55397003296669,4.91,45.7,0,0,0,0,0,-0.34172413793103473,23.93103448275862,0.7644500037875144,-0.4901481491659707,-3.0361034482758615,0.5329565952019559,0,"(0.531, 0.546]"
Honduras,2024-10,41,1,38,1,38,17,1.0,28.0,1,42.0,-1.0,1,2024,-16.413793103448278,-1.4827586206896552,0.0,44.0,1.0,4.98,4.60621098127107,3.55397003296669,4.91,4.60621098127107,3.55397003296669,4.91,45.7,0,0,0,0,0,-0.34172413793103473,0.9310344827586207,0.7644500037875144,-0.4901481491659707,-3.0361034482758615,0.534883031001116,0,"(0.531, 0.546]"
Honduras,2024-11,22,1,28,1,31,11,1.0,37.0,1,41.0,-19.0,1,2024,-35.41379310344828,-19.482758620689655,0.0,42.0,-18.0,4.98,4.60621098127107,3.55397003296669,4.91,4.60621098127107,3.55397003296669,4.91,45.7,0,0,0,0,0,-0.34172413793103473,-18.06896551724138,0.7644500037875144,-0.4901481491659707,-3.0361034482758615,0.5485714244327227,0,"(0.546, 0.621]"
Honduras,2024-12,33,1,37,1,35,19,1.0,45.0,1,22.0,11.0,1,2024,-24.413793103448278,10.517241379310345,0.0,41.0,30.0,4.98,4.60621098127107,3.55397003296669,4.91,4.60621098127107,3.55397003296669,4.91,45.7,0,0,0,0,0,-0.34172413793103473,29.93103448275862,0.7644500037875144,-0.4901481491659707,-3.0361034482758615,0.546063160380678,0,"(0.531, 0.546]"
Nicaragua,2024-08,1,1,0,0,0,1,1.0,2.0,1,1.0,0.0,0,2024,-17.846153846153847,0.28846153846153844,-0.9615384615384616,1.0,0.0,2.09,4.62473841057141,3.5878302292345,4.98,8.38765854872536,4.42774384760374,4.698,,1,1,0,0,0,-1.1563461538461541,0.25,3.968243113153493,2.787428331822454,-0.903538461538461,0.7362466846289772,1,"(0.621, 0.753]"
Panama,2024-01,24,1,1,1,0,17,1.0,1.0,1,6.0,18.0,1,2024,-14.43103448275862,18.189655172413794,0.017241379310344862,246.0,258.0,6.84,0.693225551004538,2.74788545546916,8.451,1.48641355277038,7.16632946099945,6.544,49.7,0,0,0,0,0,-0.16655172413793107,258.0344827586207,3.9678509112207943,0.8564539691024624,-2.402017241379311,0.5212785406221332,0,"(0.509, 0.525]"
Panama,2024-02,11,1,1,1,0,9,1.0,3.0,1,24.0,-13.0,1,2024,-27.43103448275862,-12.810344827586206,0.017241379310344862,6.0,-31.0,6.84,0.693225551004538,2.74788545546916,8.451,0.693225551004538,2.74788545546916,8.451,49.7,0,1,0,0,0,-0.16655172413793107,-30.96551724137931,-0.45059309430949623,0.06326596733662049,-0.49501724137931014,0.5312253424740591,1,"(0.531, 0.546]"
Panama,2024-03,33,1,3,1,0,16,1.0,2.0,1,11.0,22.0,1,2024,-5.431034482758619,22.189655172413794,0.017241379310344862,24.0,35.0,6.84,0.693225551004538,2.74788545546916,8.451,0.693225551004538,2.74788545546916,8.451,49.7,0,0,0,0,0,-0.16655172413793107,35.03448275862069,-0.45059309430949623,0.06326596733662049,-0.49501724137931014,0.5187878853048637,0,"(0.509, 0.525]"
Panama,2024-04,42,1,2,1,0,18,1.0,2.0,1,33.0,9.0,1,2024,3.568965517241381,9.189655172413794,0.017241379310344862,11.0,-13.0,6.84,0.693225551004538,2.74788545546916,8.451,0.693225551004538,2.74788545546916,8.451,49.7,0,0,0,0,0,-0.16655172413793107,-12.96551724137931,-0.45059309430949623,0.06326596733662049,-0.49501724137931014,0.5066987168601601,0,"(0.492, 0.509]"
Panama,2024-05,36,1,2,1,0,19,1.0,1.0,1,42.0,-6.0,1,2024,-2.431034482758619,-5.810344827586207,0.017241379310344862,33.0,-15.0,6.84,0.693225551004538,2.74788545546916,8.451,0.693225551004538,2.74788545546916,8.451,49.7,0,0,0,0,0,-0.16655172413793107,-14.96551724137931,-0.45059309430949623,0.06326596733662049,-0.49501724137931014,0.5078967880779082,0,"(0.492, 0.509]"
Panama,2024-06,26,1,1,1,0,16,1.0,1.0,1,36.0,-10.0,1,2024,-12.43103448275862,-9.810344827586206,0.017241379310344862,42.0,-4.0,6.84,0.693225551004538,2.74788545546916,8.451,0.693225551004538,2.74788545546916,8.451,49.7,0,0,0,0,0,-0.16655172413793107,-3.9655172413793105,-0.45059309430949623,0.06326596733662049,-0.49501724137931014,0.5163935691056883,0,"(0.509, 0.525]"
Panama,2024-07,16,1,1,1,0,13,1.0,1.0,1,26.0,-10.0,1,2024,-22.43103448275862,-9.810344827586206,0.017241379310344862,36.0,0.0,6.84,0.693225551004538,2.74788545546916,8.451,0.693225551004538,2.74788545546916,8.451,49.7,0,0,0,0,0,-0.16655172413793107,0.034482758620689655,-0.45059309430949623,0.06326596733662049,-0.49501724137931014,0.5263689726543432,0,"(0.525, 0.531]"
Panama,2024-08,13,1,1,1,0,11,0.0,0.0,0,16.0,-3.0,1,2024,-25.43103448275862,-2.810344827586207,0.017241379310344862,26.0,7.0,6.84,0.693225551004538,2.74788545546916,8.451,0.693225551004538,2.74788545546916,8.451,49.7,0,0,0,0,0,-0.16655172413793107,7.0344827586206895,-0.45059309430949623,0.06326596733662049,-0.49501724137931014,0.5314916072418758,0,"(0.531, 0.546]"
Panama,2024-09,19,1,0,0,0,14,0.0,0.0,0,13.0,6.0,1,2024,-19.43103448275862,6.189655172413793,0.017241379310344862,16.0,9.0,6.84,0.693225551004538,2.74788545546916,8.451,0.693225551004538,2.74788545546916,8.451,49.7,0,1,0,0,0,-0.16655172413793107,9.03448275862069,-0.45059309430949623,0.06326596733662049,-0.49501724137931014,0.5283396191684854,1,"(0.525, 0.531]"
Panama,2024-10,8,1,0,0,0,8,1.0,3.0,1,19.0,-11.0,0,2024,-30.43103448275862,-10.810344827586206,-0.9827586206896551,13.0,-17.0,6.84,0.693225551004538,2.74788545546916,8.451,0.693225551004538,2.74788545546916,8.451,49.7,1,1,0,0,0,-0.16655172413793107,-16.96551724137931,-0.45059309430949623,0.06326596733662049,-0.49501724137931014,0.7264091380946186,1,"(0.621, 0.753]"
Panama,2024-11,13,1,3,1,0,11,1.0,1.0,1,8.0,5.0,1,2024,-25.43103448275862,5.189655172413793,0.017241379310344862,19.0,16.0,6.84,0.693225551004538,2.74788545546916,8.451,0.693225551004538,2.74788545546916,8.451,49.7,0,0,0,0,0,-0.16655172413793107,16.03448275862069,-0.45059309430949623,0.06326596733662049,-0.49501724137931014,0.5338673872816597,0,"(0.531, 0.546]"
Panama,2024-12,23,1,1,1,1,14,1.0,2.0,1,13.0,10.0,1,2024,-15.43103448275862,10.189655172413794,0.017241379310344862,8.0,5.0,6.84,0.693225551004538,2.74788545546916,8.451,0.693225551004538,2.74788545546916,8.451,49.7,0,1,0,0,0,-0.16655172413793107,5.0344827586206895,-0.45059309430949623,0.06326596733662049,-0.49501724137931014,0.5257220943273797,1,"(0.525, 0.531]"
Paraguay,2024-01,36,1,0,0,0,17,0.0,0.0,0,41.0,-5.0,1,2024,-28.258620689655174,-5.655172413793103,0.0,63.0,17.0,5.92,3.83540271728533,4.24996010464072,5.686,4.63202285403356,4.9992279112746,5.794,44.2,0,1,0,0,0,-0.15655172413793128,17.310344827586206,3.7798427786907784,0.09919353119340002,-1.1049655172413795,0.527640751904317,1,"(0.525, 0.531]"
Paraguay,2024-02,49,1,0,0,0,20,0.0,0.0,0,36.0,13.0,0,2024,-15.258620689655174,12.344827586206897,-1.0,41.0,18.0,5.92,3.83540271728533,4.24996010464072,5.686,3.83540271728533,4.24996010464072,5.686,44.2,0,1,0,0,0,-0.15655172413793128,18.310344827586206,3.030574972056898,-0.6974266055548304,-1.2129655172413791,0.7133731058650106,1,"(0.621, 0.753]"
Paraguay,2024-03,67,1,0,0,0,20,1.0,1.0,1,49.0,18.0,0,2024,2.7413793103448256,17.344827586206897,-1.0,36.0,5.0,5.92,3.83540271728533,4.24996010464072,5.686,3.83540271728533,4.24996010464072,5.686,44.2,1,1,0,0,0,-0.15655172413793128,5.310344827586207,3.030574972056898,-0.6974266055548304,-1.2129655172413791,0.6999415538545188,1,"(0.621, 0.753]"
Paraguay,2024-04,115,1,1,1,0,25,1.0,3.0,1,67.0,48.0,1,2024,50.741379310344826,47.3448275862069,0.0,49.0,30.0,5.92,3.83540271728533,4.24996010464072,5.686,3.83540271728533,4.24996010464072,5.686,44.2,0,1,0,0,0,-0.15655172413793128,30.310344827586206,3.030574972056898,-0.6974266055548304,-1.2129655172413791,0.46299362178693565,1,"(0.416, 0.478]"
Paraguay,2024-05,78,1,3,1,0,26,0.0,0.0,0,115.0,-37.0,1,2024,13.741379310344826,-37.6551724137931,0.0,67.0,-85.0,5.92,3.83540271728533,4.24996010464072,5.686,3.83540271728533,4.24996010464072,5.686,44.2,0,0,0,0,0,-0.15655172413793128,-84.6896551724138,3.030574972056898,-0.6974266055548304,-1.2129655172413791,0.47546101392692064,0,"(0.416, 0.478]"
Paraguay,2024-06,46,1,0,0,0,19,1.0,5.0,1,78.0,-32.0,1,2024,-18.258620689655174,-32.6551724137931,0.0,115.0,5.0,5.92,3.83540271728533,4.24996010464072,5.686,3.83540271728533,4.24996010464072,5.686,44.2,1,1,0,0,0,-0.15655172413793128,5.310344827586207,3.030574972056898,-0.6974266055548304,-1.2129655172413791,0.5070518064554206,1,"(0.492, 0.509]"
Paraguay,2024-07,72,1,5,1,0,24,1.0,2.0,1,46.0,26.0,1,2024,7.741379310344826,25.344827586206897,0.0,78.0,58.0,5.92,3.83540271728533,4.24996010464072,5.686,3.83540271728533,4.24996010464072,5.686,44.2,0,0,0,0,0,-0.15655172413793128,58.310344827586206,3.030574972056898,-0.6974266055548304,-1.2129655172413791,0.49841428279222205,0,"(0.492, 0.509]"
Paraguay,2024-08,78,1,2,1,0,26,1.0,4.0,1,72.0,6.0,1,2024,13.741379310344826,5.344827586206897,0.0,46.0,-20.0,5.92,3.83540271728533,4.24996010464072,5.686,3.83540271728533,4.24996010464072,5.686,44.2,0,1,0,0,0,-0.15655172413793128,-19.689655172413794,3.030574972056898,-0.6974266055548304,-1.2129655172413791,0.4878360288983465,1,"(0.478, 0.492]"
Paraguay,2024-09,82,1,4,1,0,22,1.0,2.0,1,78.0,4.0,1,2024,17.741379310344826,3.344827586206897,0.0,72.0,-2.0,5.92,3.83540271728533,4.24996010464072,5.686,3.83540271728533,4.24996010464072,5.686,44.2,0,0,0,0,0,-0.15655172413793128,-1.6896551724137931,3.030574972056898,-0.6974266055548304,-1.2129655172413791,0.4826783218923437,0,"(0.478, 0.492]"
Paraguay,2024-10,67,1,2,1,0,23,0.0,0.0,0,82.0,-15.0,1,2024,2.7413793103448256,-15.655172413793103,0.0,78.0,-19.0,5.92,3.83540271728533,4.24996010464072,5.686,3.83540271728533,4.24996010464072,5.686,44.2,0,0,0,0,0,-0.15655172413793128,-18.689655172413794,3.030574972056898,-0.6974266055548304,-1.2129655172413791,0.49203863722039387,0,"(0.478, 0.492]"
Paraguay,2024-11,91,1,0,0,0,25,1.0,2.0,1,67.0,24.0,1,2024,26.741379310344826,23.344827586206897,0.0,82.0,39.0,5.92,3.83540271728533,4.24996010464072,5.686,3.83540271728533,4.24996010464072,5.686,44.2,1,1,0,0,0,-0.15655172413793128,39.310344827586206,3.030574972056898,-0.6974266055548304,-1.2129655172413791,0.4790792976473554,1,"(0.478, 0.492]"
